x,y,z,rx,ry,rz,g
0.3969498369816573,-0.147131504258571,0.6712016608479493,0.30612612385234095,0.15588375963245438,4.13333166315906,0
0.3973223113004911,-0.14538373143231434,0.6683691127039272,0.31131343020734753,0.1584173976345664,4.142715714525508,0
0.3976437780212411,-0.14353666609316526,0.6655303907488923,0.3162649858752471,0.1609879799248822,4.149696646979491,0
0.39791488197573877,-0.141592184751126,0.6626860953771799,0.3209834717768164,0.16359421291227322,4.154307051788988,0
0.39813626799581536,-0.139552163916199,0.6598368269831252,0.32547156883283196,0.16623480300561097,4.156579520221978,0
0.3983085809133026,-0.13741848009838697,0.6569831859610639,0.3297319579640708,0.16890845661376697,4.156546643546442,0
0.3984324655600318,-0.13519300980769208,0.654125772705331,0.3337673200913094,0.1716138801456127,4.154241013030357,0
0.3985085667678344,-0.13287762955411694,0.6512651876102623,0.3375803361353246,0.17434978001001966,4.1496952199417025,0
0.398537529368542,-0.13047421584766392,0.6484020310701928,0.3411736870168931,0.1771148626158594,4.1429418555484565,0
0.3985199981939856,-0.12798464519833536,0.6455369034794576,0.3445500536567914,0.17990783437200328,4.134013511118595,0
0.39845661807599725,-0.12541079411613393,0.6426704052323927,0.34771211697579657,0.18272740168732285,4.122942777920104,0
0.3983480338464078,-0.12275453911106185,0.639803136723333,0.35066255789468503,0.18557227097068965,4.109762247220956,0
0.3981948903370492,-0.12001775669312172,0.6369356983466141,0.35340405733423363,0.18844114863097514,4.094504510289132,0
0.3979978323797527,-0.11720232337231595,0.6340686904965716,0.3559392962152193,0.19133274107705084,4.077202158392614,0
0.3977575048063497,-0.11431011565864699,0.6312027135675402,0.3582709554584183,0.19424575471778818,4.0578877827993765,0
0.3974745524486717,-0.11134301006211722,0.6283383679538559,0.36040171598460763,0.19717889596205876,4.036593974777399,0
0.3971496201385499,-0.10830288309272906,0.6254762540498533,0.36233425871456393,0.20013087121873394,4.01335332559466,0
0.3967833527078163,-0.10519161126048517,0.6226169722498686,0.36407126456906397,0.2031003868966853,3.9881984265191424,0
0.3963763949883017,-0.10201107107538768,0.6197611229482365,0.3656154144688843,0.2060861494047843,3.9611618688188197,0
0.3959293918118381,-0.0987631390474393,0.6169093065392929,0.36696938933480194,0.20908686515190247,3.932276243761675,0
0.3954429880102567,-0.09544969168664237,0.6140621234173731,0.36813587008759346,0.21210124054691132,3.901574142615685,0
0.39491782841538886,-0.09207260550299932,0.611220173976812,0.36911753764803545,0.21512798199868227,3.8690881566488295,0
0.3943545578590663,-0.08863375700651265,0.6083840586119456,0.36991707293690484,0.21816579591608692,3.8348508771290875,0
0.3937538211731201,-0.08513502270718462,0.6055543777171084,0.3705371568749781,0.22121338870799667,3.7988948953244344,0
0.39311626318938186,-0.08157827911501794,0.6027317316866365,0.37098047038303206,0.22426946678328297,3.7612528025028533,0
0.39244252873968316,-0.07796540274001483,0.599916720914865,0.3712496943818436,0.22733273655081745,3.7219571899323207,0
0.3917332626558553,-0.07429827009217793,0.5971099457961292,0.3713475097921891,0.23040190441947148,3.681040648880817,0
0.39098910976972984,-0.07057875768150958,0.5943120067247647,0.37127659753484554,0.23347567679811668,3.6385357706163206,0
0.3902107149131382,-0.06680874201801222,0.5915235040951068,0.3710396385305897,0.23655276009562445,3.5944751464068108,0
0.3893987229179117,-0.0629900996116883,0.5887450383014906,0.370639313700198,0.2396318607208663,3.5488913675202656,0
0.3885537786158819,-0.05912470697254021,0.5859772097382517,0.3700783039644473,0.24271168508271376,3.501817025224662,0
0.38767652683888026,-0.05521444061057054,0.5832206187997254,0.3693592902441144,0.24579093959003825,3.4532847107879836,0
0.38676761241873797,-0.051261177035781584,0.5804758658802469,0.3684849534599758,0.24886833065171138,3.403327015478204,0
0.38582768018728697,-0.04726679275817589,0.5777435513741519,0.3674579745328085,0.2519425646766045,3.351976530563306,0
0.38485737497635825,-0.043233164287755824,0.5750242756757755,0.3662810343833891,0.2550123480735893,3.299265847311267,0
0.3838573416177835,-0.03916216813452387,0.5723186391794532,0.3649568139324942,0.25807638725153703,3.245227556990066,0
0.3828282249433941,-0.03505568080848253,0.5696272422795203,0.36348799410090066,0.2611333886193194,3.1898942508676824,0
0.38177066978502133,-0.030915578819634082,0.566950685370312,0.36187725580938496,0.26418205858580773,3.1332985202120924,0
0.38068532097449703,-0.026743738677981185,0.564289568846164,0.3601272799787242,0.2672211035598736,3.075472956291279,0
0.37957282334365233,-0.022542036893526057,0.5616444931014114,0.35824074752969476,0.2702492299503886,3.0164501503732177,0
0.3784338217243188,-0.018312349976271396,0.5590160585303898,0.3562203393830737,0.273265144166224,2.9562626937258907,0
0.3772689609483278,-0.014056554436219431,0.5564048655274344,0.3540687364596374,0.2762675526162515,2.894943177617273,0
0.37607888584751087,-0.009776526783372614,0.5538115144868804,0.3517886196801626,0.27925516170934256,2.832524193315345,0
0.3748642412536993,-0.0054741435277335555,0.5512366058030633,0.3493826699654262,0.2822266778543685,2.769038332088086,0
0.3736256719987248,-0.001151281179304538,0.5486807398703186,0.3468535682362049,0.285180807460201,2.704518185203475,0
0.3723638229144186,0.0031901837519118363,0.5461445170829816,0.34420399541327523,0.28811625693571147,2.6389963439294903,0
0.3710793388326121,0.007548374755913307,0.5436285378353876,0.341436632417414,0.29103173268977145,2.572505399534111,0
0.36977286458513703,0.011921415322697389,0.5411334025218719,0.33855416016939804,0.2939259411312525,2.505077943285315,0
0.3684450450038245,0.01630742894226145,0.53865971153677,0.3355592595900039,0.29679758866902584,2.4367465664510832,0
0.36709652492050626,0.02070453910460327,0.5362080652744172,0.3324546116000085,0.29964538171196337,2.3675438602993943,0
0.36572794916701357,0.0251108692997203,0.5337790641291487,0.3292428971201883,0.30246802666893613,2.297502416098225,0
0.364339962575178,0.029524543017610167,0.5313733084953003,0.32592679707132016,0.305264229948816,2.226654825115556,0
0.36293320997683065,0.03394368374827031,0.5289913987672068,0.32250899237418074,0.3080326979604742,2.155033678619364,0
0.3615083362038035,0.03836641498169839,0.5266339353392041,0.3189921639495469,0.3107721371127825,2.08267156787763,0
0.3600659860879276,0.04279086020789198,0.5243015186056271,0.31537899271819514,0.3134812538146122,2.0096010841583323,0
0.3586068044610345,0.047215142916848536,0.5219947489608114,0.3116721596009023,0.31615875447483477,1.93585481872945,0
0.3571314361549558,0.0516373865985656,0.5197142267990924,0.30787434551844517,0.3188033455023218,1.8614653628589617,0
0.3556405260015226,0.05605571474304089,0.5174605525148054,0.3039882313916002,0.32141373330594475,1.7864653078148447,0
0.3541347188325668,0.060468250840271826,0.5152343265022857,0.30001649814114445,0.3239886242945752,1.7108872448650814,0
0.35261465947991955,0.06487311838025596,0.5130361491558688,0.2959618266878544,0.32652672487708445,1.6347637652776479,0
0.35108099277541227,0.069268440852991,0.5108666208698899,0.2918268979525068,0.3290267414623441,1.5581274603205226,0
0.3495343635508765,0.07365234174847428,0.5087263420386844,0.2876143928558784,0.3314873804592257,1.4810109212616864,0
0.3479754166381437,0.07802294455670347,0.5066159130565877,0.283326992318746,0.3339073482766007,1.4034467393691175,0
0.34640479686904535,0.08237837276767616,0.5045359343179353,0.27896737726188614,0.33628535132334053,1.3254675059107954,0
0.3448231490754127,0.08671674987138989,0.5024870062170622,0.2745382286060756,0.3386200960083168,1.2471058121546958,0
0.3432311180890775,0.09103619935784221,0.5004697291483042,0.27004222727209115,0.34091028874040097,1.1683942493688009,0
0.34162934874187095,0.0953348447170305,0.4984847035059963,0.26548205418070947,0.3431546359284643,1.0893654088210893,0
0.3400184858656245,0.09961080943895269,0.496532529684474,0.26086039025270724,0.34535184398137875,1.0100518817795372,0
0.3383991742921698,0.103862217013606,0.4946138080780727,0.25617991640886134,0.34750061930801535,0.9304862595121273,0
0.33677205885333816,0.10808719093098812,0.49272913908112775,0.25144331356994837,0.349599668317246,0.8507011332868359,0
0.335137784380961,0.11228385468109664,0.4908791230879745,0.2466532626567449,0.3516476974179419,0.7707290943716422,0
0.33349699570686975,0.11645033175392905,0.4890643604929482,0.24181244459002774,0.35364341301897456,0.6906027340345245,0
0.33185033766289596,0.12058474563948289,0.48728545169038434,0.23692354029057378,0.3555855215292156,0.6103546435434631,0
0.3301984550808711,0.12468521982775577,0.48554299707461845,0.23198923067915966,0.35747272935753654,0.5300174141664372,0
0.3285419927926264,0.1287498778087453,0.4838375970399855,0.22701219667656186,0.35930374291280875,0.4496236371714223,0
0.3268815956299935,0.13277684307244894,0.48216985198082096,0.22199511920355736,0.3610772686039038,0.3692059038264004,0
0.32521790842480375,0.13676423910886412,0.4805403622914603,0.2169406791809228,0.3627920128396929,0.28879680539935143,0
0.32355157600888873,0.14071018940798877,0.4789497283662391,0.21185155752943494,0.36444668202904823,0.20842893315825087,0
0.3218832432140797,0.1446128174598201,0.47739855059949227,0.20673043516987027,0.3660399825808406,0.12813487837107806,0
0.32021355487220826,0.14847024675435586,0.4758874293855554,0.20157999302300578,0.3675706209039418,0.04794723230581374,0
0.3185431558151058,0.15228060078159342,0.4744169651187638,0.19640291200961812,0.36903730340722324,-0.03210141376956286,0
0.3168726908746037,0.15604200303153057,0.4729877581934529,0.1912018730504839,0.3704387364995565,-0.11197846858707607,0
0.3152028048825336,0.15975257699416476,0.47160040900395817,0.18597955706637992,0.37177362658981317,-0.19165134087874477,0
0.31353414267072666,0.1634104461594934,0.4702555179446147,0.18073864497808298,0.3730406800868644,-0.27108743937658886,0
0.31186734907101454,0.1670137340175142,0.46895368540975785,0.17548181770636964,0.37423860339958187,-0.3502541728126315,0
0.3102030689152286,0.1705605640582248,0.4676955117937232,0.17021175617201653,0.37536610293683725,-0.42911894991889515,0
0.3085419470352004,0.17404905977162266,0.4664815974908461,0.1649311412958007,0.37642188510750185,-0.5076491794273977,0
0.3068846282627612,0.17747734464770518,0.46531254289546176,0.15964265399849867,0.377404656320447,-0.5858122700701609,0
0.3052317574297426,0.18084354217647028,0.46418894840190567,0.15434897520088697,0.37831312298454467,-0.6635756305792093,0
0.30358397936797593,0.18414577584791517,0.463111414404513,0.14905278582374262,0.3791459915086659,-0.74090666968656,0
0.3019419389092928,0.18738216915203756,0.46208054129761933,0.14375676678784222,0.37990196830168244,-0.8177727961242361,0
0.3003062808855245,0.19055084557883495,0.46109692947556,0.13846359901396255,0.38057975977246566,-0.8941414186242574,0
0.2986776501285025,0.19364992861830502,0.46016117933267026,0.13317596342288013,0.3811780723298871,-0.969979945918648,0
0.2970566914700583,0.19667754176044513,0.45927389126328544,0.1278965409353719,0.3816956123828182,-1.0452557867394248,0
0.2954440497420233,0.19963180849525292,0.458435665661741,0.12262801247221447,0.38213108634013043,-1.1199363498186115,0
0.293840369776229,0.20251085231272617,0.4576471029223723,0.11737305895418447,0.3824832006106956,-1.193989043888231,0
0.29224629640450683,0.20531279670286204,0.45690880343951473,0.11213436130205887,0.3827506616033847,-1.2673812776802995,0
0.29066247445868815,0.2080357651556583,0.4562213676075036,0.1069146004366142,0.38293217572706956,-1.3400804599268414,0
0.2890895487706045,0.21067788116111252,0.45558539582067414,0.10171645727862715,0.3830264493906216,-1.412053999359878,0
0.2875281641720873,0.2132372682092222,0.4550014884733619,0.09654261274887445,0.38303218900291225,-1.4832693047114307,0
0.28597896549496804,0.21571204978998498,0.45447024595990226,0.09139574776813292,0.3829481009728132,-1.553693784713519,0
0.2844425975710781,0.2181003493933983,0.4539922686746305,0.08627854325717922,0.3827728917091957,-1.6232948480981644,0
0.2829197052322489,0.22040029050945983,0.45356815701188197,0.08119368013678994,0.3825052676209314,-1.6920399035973908,0
0.281410933310312,0.22260999662816702,0.45319851136599204,0.07614383932774206,0.3821439351168917,-1.7598963599432147,0
0.2799169266370988,0.22472759123951752,0.4528839321312961,0.07113170175081211,0.38168760060594825,-1.8268316258676602,0
0.27843833004444063,0.22675119783350878,0.4526250197021294,0.06615994832677678,0.3811349704969723,-1.8928131101027486,0
0.27697578836416914,0.22867893990013843,0.4524223744728275,0.06123125997641294,0.3804847511988355,-1.9578082213804988,0
0.27552994642811557,0.23050894092940402,0.45227659683772553,0.05634831762049718,0.37973564912040936,-2.0217843684329337,0
0.27410144906811157,0.23223932441130307,0.4521882871911591,0.051513802179806265,0.37888637067056535,-2.0847089599920743,0
0.27269094111598835,0.23386821383583326,0.45215804592746345,0.04673039457511681,0.3779356222581749,-2.1465494047899427,0
0.2712990674035776,0.23539373269299194,0.45218647344097396,0.042000775727205716,0.3768821102921096,-2.2072731115585578,0
0.26992647276271065,0.23681400447277687,0.4522741701260259,0.03732762655684959,0.3757245411812408,-2.266847489029942,0
0.26857380202521886,0.2381271526651854,0.45242173637695465,0.03271362798482507,0.37446162133444016,-2.325239945936117,0
0.26724170002293385,0.23933130076021525,0.4526297725880957,0.028161460931909067,0.3730920571605791,-2.3824178910091023,0
0.265930811587687,0.24042457224786395,0.45289887915378435,0.02367380631887821,0.37161455506852914,-2.4383487329809204,0
0.2646417815513097,0.24140509061812893,0.4532296564683559,0.019253345066509133,0.37002782146716173,-2.492999880583591,0
0.2633752547456334,0.242270979361008,0.4536227049261458,0.014902758095578547,0.3683305627653483,-2.5463387425491386,0
0.26213187600248966,0.24302036196649848,0.45407862492148937,0.010624726326863348,0.36652148537196055,-2.5983327276095807,0
0.26091229015370976,0.24365136192459805,0.4545980168487219,0.006421930681140107,0.36459929569586985,-2.64894924449694,0
0.2597171420311253,0.24416210272530417,0.4551814811021789,0.0022970520791854533,0.36256270014594766,-2.6981557019432385,0
0.2585470764665676,0.2445507078586145,0.45582961807619565,-0.0017472285582235886,0.36041040513106554,-2.7459195086804944,0
0.25740273829186827,0.24481530081452646,0.4565430281651075,-0.005708230310310574,0.35814111706009494,-2.7922080734407313,0
0.25628477233885855,0.2449540050830378,0.4573223117632497,-0.009583272256298741,0.35575354234190737,-2.83698880495597,0
0.25519382343936997,0.2449649441541459,0.4581680692649579,-0.01336967347541134,0.3532463873853742,-2.8802291119582315,0
0.25413053642523403,0.24484624151784845,0.4590809010645672,-0.01706475304687163,0.3506183585993672,-2.9218964031795367,0
0.2530955561282822,0.24459602066414293,0.4600614075564132,-0.020665830049902925,0.34786816239275775,-2.9619580873519076,0
0.25208952738034585,0.24421240508302683,0.46111018913483104,-0.024170223563728558,0.34499450517441715,-3.000381573207364,0
0.25111309501325635,0.2436935182644978,0.4622278461941561,-0.027575252667571708,0.3419960933532171,-3.037134269477927,0
0.2501669038588453,0.24303748369855346,0.4634149791287238,-0.030878236440655696,0.3388716333380291,-3.0721835848956194,0
0.2492515847362455,0.24224248986422517,0.46467215153333596,-0.03407653925858261,0.3356199082271738,-3.105497746656088,0
0.24836734348571377,0.2413086962360896,0.4659988109419381,-0.037168899251192135,0.33224202696617344,-3.137069804422178,0
0.24751389462726128,0.24023854096672612,0.4673931146048279,-0.04015564275260455,0.32874178742436355,-3.166921505237663,0
0.24669092531234707,0.23903458914042094,0.4688531478982138,-0.043037184566430235,0.3251231372551596,-3.195076194708092,0
0.24589812269242994,0.23769940584146027,0.4703769961983041,-0.045813939496279425,0.32139002411197715,-3.2215572184390107,0
0.24513517391896916,0.2362355561541305,0.4719627448813075,-0.04848632234576235,0.3175463956482322,-3.246387922035966,0
0.24440176614342357,0.23464560516271774,0.4736084793234323,-0.05105474791848922,0.31359619951734025,-3.269591651104506,0
0.2436975865172522,0.23293211795150817,0.47531228490088695,-0.053519631018070286,0.30954338337271686,-3.291191751250176,0
0.24302232219191416,0.23109765960478826,0.47707224698988004,-0.05588138644811593,0.3053918948677778,-3.3112115680785252,0
0.24237566031886826,0.22914479520684405,0.47888645096661964,-0.05814042901223619,0.30114568165593875,-3.329674447195097,0
0.24175728804957372,0.22707608984196198,0.48075298220731466,-0.06029717351404145,0.2968086913906155,-3.3466037342054435,0
0.2411668925354894,0.2248941085944282,0.4826699260881733,-0.06235203475714198,0.2923848717252236,-3.362022774715109,0
0.24060416092807438,0.22260141654852894,0.48463536798540385,-0.06430542754514791,0.2878781703131787,-3.3759549143296392,0
0.2400687803787876,0.22020057878855037,0.4866473932752151,-0.0661577666816695,0.28329253480789646,-3.388423498654582,0
0.23956043803908814,0.21769416039877892,0.4887040873338154,-0.06790946697031715,0.27863191286279265,-3.399451873295486,0
0.23907882106043502,0.21508472646350077,0.490803535537413,-0.06956094321470092,0.27390025213128294,-3.409063383857897,0
0.23862361659428719,0.2123748420670021,0.4929438232622166,-0.07111261021843115,0.26910150026678303,-3.4172813759473617,0
0.23819451179210363,0.20956707229356925,0.4951230358844344,-0.07256488278511809,0.2642396049227084,-3.4241291951694275,0
0.23779119380534341,0.20666398222748833,0.4973392587802751,-0.07391817571837199,0.2593185137524749,-3.4296301871296415,0
0.2374133497854656,0.20366813695304586,0.49959057732594714,-0.07517290382180308,0.25434217440949825,-3.433807697433552,0
0.23706066688392902,0.20058210155452785,0.5018750768976586,-0.07632948189902158,0.24931453454719407,-3.436685071686704,0
0.23673283225219285,0.19740844111622047,0.5041908428716185,-0.07738832475363781,0.24423954181897783,-3.4382856554946453,0
0.236429533041716,0.1941497207224102,0.5065359606240347,-0.07834984718926191,0.23912114387826544,-3.438632794462921,0
0.23615045640395754,0.1908085054573833,0.508908515531116,-0.07921446400950424,0.2339632883784727,-3.437749834197082,0
0.23589528949037641,0.18738736040542586,0.5113065929690707,-0.07998259001797496,0.22876992297301496,-3.435660120302672,0
0.23566371945243172,0.18388885065082414,0.5137282783141075,-0.08065464001828437,0.22354499531530808,-3.4323869983852404,0
0.23545543344158237,0.18031554127786453,0.5161716569424346,-0.08123102881404272,0.21829245305876777,-3.4279538140503334,0
0.23527011860928737,0.17666999737083292,0.5186348142302605,-0.08171217120886021,0.21301624385680923,-3.422383912903496,0
0.23510746210700584,0.172954784014016,0.5211158355537936,-0.08209848200634713,0.2077203153628489,-3.415700640550278,0
0.23496715108619667,0.16917246629169988,0.5236128062892424,-0.08239037601011372,0.20240861523030204,-3.4079273425962255,0
0.23484887269831897,0.16532560928817075,0.5261238118128154,-0.0825882680237702,0.1970850911125844,-3.3990873646468853,0
0.23475231409483166,0.16141677808771487,0.5286469375007211,-0.08269257285092685,0.19175369066311157,-3.389204052307804,0
0.23467716242719375,0.15744853777461848,0.5311802687291676,-0.08270370529519389,0.18641836153529937,-3.378300751184529,0
0.23462310484686433,0.15342345343316788,0.5337218908743638,-0.08262208016018162,0.18108305138256336,-3.366400806882609,0
0.23458982850530233,0.14934409014764904,0.536269889312518,-0.08244811224950022,0.175751707858319,-3.3535275650075875,0
0.23457702055396676,0.14521301300234868,0.5388223494198384,-0.08218221636675994,0.17042827861598242,-3.339704371165014,0
0.23458436814431666,0.14103278708155279,0.5413773565725338,-0.08182480731557108,0.16511671130896913,-3.3249545709604353,0
0.23461155842781098,0.13680597746954762,0.5439329961468122,-0.08137629989954384,0.15982095359069468,-3.309301509999397,0
0.2346582785559089,0.13253514925061952,0.5464873535188827,-0.08083710892228854,0.15454495311457492,-3.292768533887449,0
0.2347242156800692,0.1282228675090546,0.5490385140649532,-0.08020764918741534,0.14929265753402535,-3.275378988230136,0
0.23480905695175103,0.12387169732913897,0.5515845631612325,-0.0794883354985345,0.1440680145024616,-3.2571562186330048,0
0.23491248952241328,0.11948420379515926,0.5541235861839285,-0.07867958265925629,0.13887497167329957,-3.2381235707016027,0
0.2350342005435151,0.11506295199140158,0.5566536685092501,-0.07778180547319101,0.13371747669995493,-3.218304390041478,0
0.23517387716651544,0.11061050700215208,0.559172895513406,-0.07679541874394881,0.1285994772358432,-3.1977220222581777,0
0.23533120654287334,0.10612943391169713,0.561679352572604,-0.07572083727514001,0.12352492093438017,-3.1763998129572473,0
0.2355058758240477,0.10162229780432286,0.564171125063053,-0.07455847587037481,0.11849775544898146,-3.154361107744234,0
0.23569757216149756,0.09709166376431555,0.5666462983609613,-0.07330874933326348,0.11352192843306268,-3.131629252224686,0
0.23590598270668206,0.0925400968759613,0.5691029578425374,-0.07197207246741621,0.10860138754003944,-3.108227592004149,0
0.23613079461106,0.08797016222354671,0.5715391888839897,-0.07054886007644336,0.1037400804233277,-3.0841794726881706,0
0.23637169502609054,0.0833844248913578,0.5739530768615264,-0.06903952696395509,0.09894195473634296,-3.0595082398822977,0
0.23662837110323268,0.07878544996368092,0.5763427071513564,-0.0674444879335617,0.09421095813250094,-3.0342372391920787,0
0.23690050999394535,0.07417580252480227,0.578706165129688,-0.06576415778887341,0.08955103826521736,-3.008389816223059,0
0.23718779884968758,0.06955804765900805,0.5810415361727294,-0.06399895133350045,0.08496614278790776,-2.9819893165807856,0
0.2374899248219185,0.06493475045058454,0.5833469056566896,-0.06214928337105314,0.08046021935398787,-2.9550590858708072,0
0.23780657506209693,0.06030847598381783,0.5856203589577764,-0.06021556870514154,0.07603721561687322,-2.9276224696986675,0
0.23813743672168194,0.05568178934299449,0.5878599814521986,-0.05819822213937611,0.0717010792299798,-2.8997028136699163,0
0.2384821969521326,0.05105725561240065,0.5900638585161645,-0.05609765847736703,0.06745575784672317,-2.871323463390101,0
0.23884054290490786,0.04643743987632248,0.5922300755258826,-0.05391429252272453,0.06330519912051893,-2.8425077644647665,0
0.23921216173146678,0.041824907219046276,0.5943567178575617,-0.051648539079058885,0.05925335070478278,-2.8132790624994617,0
0.2395967405832683,0.037222222724858284,0.5964418708874096,-0.0493008129499803,0.055304160252930404,-2.7836607030997325,0
0.23999396661177144,0.032631951478044735,0.5984836199916351,-0.04687152893909904,0.05146157541837747,-2.7536760318711253,0
0.24040352696843525,0.02805665856289172,0.6004800505464469,-0.04436110185002525,0.04772954385453952,-2.723348394419188,0
0.2408251088047187,0.023498909063685795,0.6024292479280529,-0.041769946486369385,0.044112013214832504,-2.6927011363494677,0
0.24125839927208084,0.01896126806471306,0.604329297512662,-0.039098477651741584,0.040612931152671936,-2.6617576032675117,0
0.24170308552198064,0.01444630065025982,0.6061782846764822,-0.03634711014975212,0.037236245321473564,-2.6305411407788672,0
0.24215885470587709,0.009956571904612266,0.6079742947957223,-0.033516258784011176,0.033985903374653,-2.5990750944890797,0
0.24262539397522923,0.005494646912056631,0.6097154132465906,-0.03060633835812908,0.03086585296562591,-2.5673828100036977,0
0.24310239048149607,0.00106309075687921,0.6113997254052957,-0.027617763675716014,0.027880041747808042,-2.535487632928268,0
