x,y,z,rx,ry,rz,g
0.3123620356542088,-0.28764930342251854,0.6447411578889518,0,0.0,0,0
0.330993279791881,-0.24485965837058865,0.6259495944266918,0,0.0,0,0
0.3483503331094365,-0.2038133527768629,0.6083424739194002,0,0.0,0,0
0.36447044740905593,-0.16449098537646364,0.5918879134314982,0,0.0,0,0
0.37939087449292014,-0.12687315490451342,0.5765540300274065,0,0.0,0,0
0.39314886616320927,-0.09094046009613468,0.5623089407715456,0,0.0,0,0
0.40578167422210426,-0.05667349968645003,0.5491207627283365,0,0.0,0,0
0.41732655047178563,-0.02405287241058169,0.5369576129622001,0,0.0,0,0
0.42782074671443393,0.006940822996347668,0.5257876085375567,0,0.0,0,0
0.4373015147522299,0.036326987799215636,0.5155788665188278,0,0.0,0,0
0.44580610638735424,0.06412502326289977,0.5062995039704338,0,0.0,0,0
0.4533717734219871,0.09035433065227753,0.49791763795679517,0,0.0,0,0
0.4600357676583098,0.11503431123222647,0.4904013855423334,0,0.0,0,0
0.46583534089850226,0.13818436626762412,0.4837188637914686,0,0.0,0,0
0.4708077449447455,0.15982389702334798,0.4778381897686221,0,0.0,0,0
0.47499023159922016,0.17997230476427567,0.4727274805382145,0,0.0,0,0
0.47842005266410637,0.19864899075528453,0.4683548531646662,0,0.0,0,0
0.4811344599415855,0.21587335626125234,0.4646884247123987,0,0.0,0,0
0.4831707052338374,0.2316648025470564,0.4616963122458319,0,0.0,0,0
0.48456604034304324,0.24604273087757433,0.4593466328293874,0,0.0,0,0
0.48535771707138337,0.2590265425176837,0.45760750352748564,0,0.0,0,0
0.4855829872210384,0.27063563873226193,0.4564470414045474,0,0.0,0,0
0.48527910259418905,0.28088942078618667,0.45583336352499354,0,0.0,0,0
0.48448331499301583,0.28980728994433536,0.4557345869532449,0,0.0,0,0
0.48323287621969946,0.2974086474715855,0.45611882875372206,0,0.0,0,0
0.48156503807642037,0.30371289463281465,0.45695420599084585,0,0.0,0,0
0.4795170523653594,0.3087394326929004,0.4582088357290372,0,0.0,0,0
0.47712617088869713,0.3125076629167202,0.45985083503271684,0,0.0,0,0
0.47442964544861393,0.3150369865691516,0.46184832096630546,0,0.0,0,0
0.4714647278472907,0.31634680491507217,0.46416941059422406,0,0.0,0,0
0.4682686698869079,0.3164565192193594,0.4667822209808932,0,0.0,0,0
0.4648787233696461,0.3153855307468907,0.4696548691907336,0,0.0,0,0
0.4613321400976861,0.31315324076254375,0.47275547228816633,0,0.0,0,0
0.4576661718732083,0.3097790505311961,0.4760521473376121,0,0.0,0,0
0.4539180704983935,0.30528236131772524,0.47951301140349173,0,0.0,0,0
0.4501250877754221,0.2996825743870085,0.48310618155022567,0,0.0,0,0
0.4463244755064748,0.29299909100392363,0.48679977484223497,0,0.0,0,0
0.44255348549373236,0.2852513124333481,0.4905619083439404,0,0.0,0,0
0.4388493695393752,0.2764586399401595,0.4943606991197628,0,0.0,0,0
0.43524937944558406,0.2666404747892352,0.49816426423412297,0,0.0,0,0
0.43179076701453944,0.25581621824545286,0.5019407207514415,0,0.0,0,0
0.428510784048422,0.24400527157368992,0.5056581857361393,0,0.0,0,0
0.42544668234941246,0.23122703603882402,0.5092847762526372,0,0.0,0,0
0.4226357137196913,0.21750091290573262,0.5127886093653559,0,0.0,0,0
0.4201151299614391,0.2028463034392931,0.5161378021387163,0,0.0,0,0
0.417916149768972,0.1872892578620824,0.5193032259586831,0,0.0,0,0
0.4160220787584053,0.17090863036394408,0.5222776261817356,0,0.0,0,0
